2.899999999999999911e+00,2.500000000000000000e+01,5.200000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+00,1.470000000000000000e+02,8.500000000000000000e+00,1.500000000000000000e+00,5.000000000000000000e-01,2.999999999999999889e-01,1.900000000000000022e-01,8.900000000000000000e+01,8.400000000000000355e+00,8.299999999999999600e-01,nan,nan,nan,1.640000000000000000e+02,2.200000000000000000e+01
1.000000000000000000e+00,4.500000000000000000e+02,4.600000000000000000e+01,7.400000000000000000e+01,3.799999999999999822e+00,1.550000000000000000e+02,8.500000000000000000e+00,8.599999999999999867e-01,3.699999999999999956e-01,6.800000000000000488e-01,2.099999999999999922e-01,1.210000000000000000e+02,7.700000000000000178e+00,7.299999999999999822e-01,nan,nan,nan,7.829999999999999716e+01,2.000000000000000000e+01
1.000000000000000000e+00,3.000000000000000000e+02,4.000000000000000000e+01,3.700000000000000000e+01,3.299999999999999822e+00,1.680000000000000000e+02,3.899999999999999911e+00,8.000000000000000444e-01,3.900000000000000133e-01,1.200000000000000000e+01,1.799999999999999933e-01,8.200000000000000000e+01,7.400000000000000355e+00,7.099999999999999645e-01,nan,nan,nan,7.150000000000000000e+01,3.700000000000000000e+01
1.100000000000000089e+00,1.200000000000000000e+02,3.600000000000000000e+01,1.900000000000000000e+01,2.700000000000000178e+00,5.300000000000000000e+02,3.000000000000000000e+00,6.899999999999999467e-01,3.699999999999999956e-01,1.200000000000000000e+01,1.700000000000000122e-01,3.200000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,nan,nan,nan,5.829999999999999716e+01,1.190000000000000000e+02
8.900000000000000133e-01,6.400000000000000000e+01,6.400000000000000000e+01,1.500000000000000000e+01,2.399999999999999911e+00,3.510000000000000000e+02,2.500000000000000000e+00,6.800000000000000488e-01,3.800000000000000044e-01,1.500000000000000000e+00,1.900000000000000022e-01,1.900000000000000000e+01,5.000000000000000000e+01,1.700000000000000000e+01,nan,nan,nan,4.229999999999999716e+01,5.600000000000000000e+01
7.900000000000000355e-01,4.900000000000000000e+01,3.600000000000000000e+01,1.300000000000000000e+01,2.200000000000000178e+00,3.070000000000000000e+02,2.100000000000000089e+00,6.899999999999999467e-01,5.200000000000000178e-01,7.600000000000000089e-01,1.799999999999999933e-01,2.400000000000000000e+01,1.860000000000000000e+02,4.100000000000000000e+01,nan,nan,nan,1.290000000000000000e+02,4.000000000000000000e+01
8.100000000000000533e-01,3.800000000000000000e+01,3.300000000000000000e+01,1.200000000000000000e+01,2.799999999999999822e+00,1.270000000000000000e+02,2.000000000000000000e+00,7.700000000000000178e-01,4.299999999999999933e-01,6.800000000000000488e-01,1.900000000000000022e-01,2.700000000000000000e+01,1.640000000000000000e+02,5.300000000000000000e+01,nan,nan,nan,6.270000000000000284e+01,7.200000000000000000e+01
8.199999999999999512e-01,3.300000000000000000e+01,3.000000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+00,7.900000000000000000e+01,2.100000000000000089e+00,9.200000000000000400e-01,4.299999999999999933e-01,6.199999999999999956e-01,2.399999999999999911e-01,1.700000000000000000e+01,9.200000000000000000e+01,2.000000000000000000e+01,nan,nan,nan,2.490000000000000000e+02,1.020000000000000000e+02
7.600000000000000089e-01,2.800000000000000000e+01,2.800000000000000000e+01,1.100000000000000000e+01,2.299999999999999822e+00,6.500000000000000000e+01,1.899999999999999911e+00,8.100000000000000533e-01,3.800000000000000044e-01,5.899999999999999689e-01,2.300000000000000100e-01,1.400000000000000000e+01,6.200000000000000000e+01,5.400000000000000355e+00,nan,nan,nan,1.440000000000000000e+02,4.900000000000000000e+01
7.900000000000000355e-01,2.400000000000000000e+01,3.800000000000000000e+01,9.699999999999999289e+00,2.100000000000000089e+00,5.500000000000000000e+01,1.899999999999999911e+00,7.900000000000000355e-01,4.299999999999999933e-01,5.799999999999999600e-01,2.300000000000000100e-01,1.100000000000000000e+01,8.400000000000000000e+01,4.500000000000000000e+00,nan,nan,nan,1.830000000000000000e+02,4.000000000000000000e+01
3.299999999999999822e+00,2.200000000000000000e+01,3.200000000000000000e+01,9.400000000000000355e+00,2.399999999999999911e+00,4.600000000000000000e+01,1.699999999999999956e+00,7.399999999999999911e-01,3.699999999999999956e-01,6.099999999999999867e-01,2.600000000000000089e-01,8.900000000000000355e+00,5.600000000000000000e+01,3.700000000000000178e+00,nan,nan,nan,9.990000000000000568e+01,3.100000000000000000e+01
1.899999999999999911e+00,2.000000000000000000e+01,8.700000000000000000e+01,8.900000000000000355e+00,2.700000000000000178e+00,4.100000000000000000e+01,1.600000000000000089e+00,6.899999999999999467e-01,4.299999999999999933e-01,6.300000000000000044e-01,3.099999999999999978e-01,7.700000000000000178e+00,4.700000000000000000e+01,3.200000000000000178e+00,nan,nan,nan,7.570000000000000284e+01,4.500000000000000000e+01
1.500000000000000000e+00,1.800000000000000000e+01,6.600000000000000000e+01,8.199999999999999289e+00,2.899999999999999911e+00,3.700000000000000000e+01,1.500000000000000000e+00,7.800000000000000266e-01,3.400000000000000244e-01,6.300000000000000044e-01,3.599999999999999867e-01,6.799999999999999822e+00,1.510000000000000000e+02,5.900000000000000355e+00,nan,nan,nan,5.900000000000000000e+01,2.800000000000000000e+01
1.300000000000000044e+00,1.600000000000000000e+01,8.900000000000000000e+01,7.799999999999999822e+00,2.899999999999999911e+00,3.300000000000000000e+01,1.500000000000000000e+00,1.399999999999999911e+00,3.599999999999999867e-01,5.899999999999999689e-01,8.500000000000000000e+00,6.299999999999999822e+00,6.900000000000000000e+01,5.299999999999999822e+00,nan,nan,nan,4.670000000000000284e+01,2.400000000000000000e+01
1.600000000000000089e+00,1.600000000000000000e+01,1.650000000000000000e+02,7.700000000000000178e+00,2.899999999999999911e+00,3.100000000000000000e+01,1.300000000000000044e+00,3.899999999999999911e+00,4.099999999999999756e-01,4.600000000000000200e-01,5.000000000000000000e+00,6.099999999999999645e+00,5.200000000000000000e+01,3.799999999999999822e+00,nan,nan,nan,3.800000000000000000e+01,2.300000000000000000e+01
2.100000000000000089e+00,2.000000000000000000e+01,1.340000000000000000e+02,7.400000000000000355e+00,2.899999999999999911e+00,2.800000000000000000e+01,1.300000000000000044e+00,9.399999999999999467e-01,7.299999999999999822e-01,4.199999999999999845e-01,1.100000000000000000e+01,5.900000000000000355e+00,3.900000000000000000e+01,3.100000000000000089e+00,nan,nan,nan,2.980000000000000071e+01,2.100000000000000000e+01
1.500000000000000000e+00,3.500000000000000000e+01,2.550000000000000000e+02,7.299999999999999822e+00,2.899999999999999911e+00,2.500000000000000000e+01,1.399999999999999911e+00,1.100000000000000089e+00,7.900000000000000355e+00,1.800000000000000044e+00,3.400000000000000244e-01,9.099999999999999645e+00,3.100000000000000000e+01,2.799999999999999822e+00,nan,nan,nan,2.410000000000000142e+01,2.000000000000000000e+01
1.300000000000000044e+00,2.600000000000000000e+01,1.450000000000000000e+02,7.000000000000000000e+00,2.700000000000000178e+00,2.400000000000000000e+01,1.399999999999999911e+00,9.000000000000000222e-01,6.899999999999999467e-01,5.200000000000000178e-01,9.699999999999999289e+00,6.700000000000000178e+00,2.700000000000000000e+01,2.500000000000000000e+00,nan,nan,nan,2.169999999999999929e+01,2.400000000000000000e+01
2.299999999999999822e+00,2.400000000000000000e+01,9.300000000000000000e+01,6.599999999999999645e+00,3.299999999999999822e+00,2.300000000000000000e+01,1.300000000000000044e+00,1.100000000000000089e+00,5.000000000000000000e-01,1.199999999999999956e+00,1.400000000000000000e+01,4.299999999999999822e+00,2.300000000000000000e+01,2.200000000000000178e+00,nan,nan,nan,1.800000000000000000e+01,1.900000000000000000e+01
1.500000000000000000e+00,2.200000000000000000e+01,7.400000000000000000e+01,6.500000000000000000e+00,7.599999999999999645e+00,2.200000000000000000e+01,7.700000000000000178e+00,7.800000000000000266e-01,5.400000000000000355e-01,6.400000000000000133e-01,5.500000000000000444e-01,3.799999999999999822e+00,2.100000000000000000e+01,2.299999999999999822e+00,nan,nan,nan,2.089999999999999858e+01,1.600000000000000000e+01
1.399999999999999911e+00,2.100000000000000000e+01,6.200000000000000000e+01,6.299999999999999822e+00,1.500000000000000000e+01,2.100000000000000000e+01,2.100000000000000089e+00,9.499999999999999556e-01,8.699999999999999956e-01,5.000000000000000000e-01,1.900000000000000022e-01,5.900000000000000000e+01,1.900000000000000000e+01,1.899999999999999911e+00,nan,nan,nan,1.739999999999999858e+01,1.500000000000000000e+01
1.300000000000000044e+00,1.800000000000000000e+01,6.300000000000000000e+01,6.200000000000000178e+00,1.600000000000000000e+01,4.000000000000000000e+01,1.399999999999999911e+00,1.199999999999999956e+00,9.100000000000000311e-01,4.199999999999999845e-01,1.300000000000000044e-01,3.500000000000000000e+01,1.700000000000000000e+01,1.500000000000000000e+00,nan,nan,nan,1.559999999999999964e+01,1.400000000000000000e+01
1.300000000000000044e+00,1.800000000000000000e+01,4.800000000000000000e+01,6.099999999999999645e+00,7.500000000000000000e+00,9.700000000000000000e+01,1.300000000000000044e+00,1.000000000000000000e+00,2.399999999999999911e+00,3.800000000000000044e-01,1.499999999999999944e-01,1.500000000000000000e+01,1.600000000000000000e+01,1.899999999999999911e+00,nan,nan,nan,1.319999999999999929e+01,1.500000000000000000e+01
1.199999999999999956e+00,1.600000000000000000e+01,4.300000000000000000e+01,5.900000000000000355e+00,6.000000000000000000e+00,6.800000000000000000e+01,1.199999999999999956e+00,1.000000000000000000e+00,9.899999999999999911e-01,3.499999999999999778e-01,1.700000000000000122e-01,1.100000000000000000e+01,1.500000000000000000e+01,1.899999999999999911e+00,nan,nan,nan,1.100000000000000000e+01,3.400000000000000000e+01
1.100000000000000089e+00,1.700000000000000000e+01,5.300000000000000000e+01,5.799999999999999822e+00,1.500000000000000000e+01,1.860000000000000000e+02,1.300000000000000044e+00,7.700000000000000178e-01,3.299999999999999822e+00,1.000000000000000000e+00,9.400000000000000355e+00,8.599999999999999645e+00,1.400000000000000000e+01,1.899999999999999911e+00,nan,nan,nan,9.859999999999999432e+00,1.700000000000000000e+01
1.100000000000000089e+00,2.900000000000000000e+01,4.300000000000000000e+01,5.900000000000000355e+00,1.000000000000000000e+01,1.080000000000000000e+02,1.399999999999999911e+00,6.899999999999999467e-01,5.299999999999999822e+00,9.000000000000000222e-01,1.300000000000000044e+00,7.799999999999999822e+00,1.300000000000000000e+01,1.899999999999999911e+00,nan,nan,nan,8.820000000000000284e+00,1.500000000000000000e+01
1.800000000000000044e+00,1.900000000000000000e+01,6.500000000000000000e+01,5.700000000000000178e+00,8.000000000000000000e+00,8.600000000000000000e+01,7.700000000000000178e+00,6.800000000000000488e-01,1.000000000000000000e+00,5.000000000000000000e-01,6.400000000000000355e+00,6.500000000000000000e+00,1.100000000000000000e+01,1.699999999999999956e+00,nan,nan,nan,8.640000000000000568e+00,1.400000000000000000e+01
6.500000000000000000e+00,1.600000000000000000e+01,3.150000000000000000e+02,5.400000000000000355e+00,6.799999999999999822e+00,9.300000000000000000e+01,5.400000000000000355e+00,5.799999999999999600e-01,1.100000000000000089e+00,4.400000000000000022e-01,1.900000000000000000e+01,5.900000000000000355e+00,1.000000000000000000e+01,1.600000000000000089e+00,nan,nan,nan,8.820000000000000284e+01,1.300000000000000000e+01
1.600000000000000089e+00,1.800000000000000000e+01,9.800000000000000000e+01,1.800000000000000000e+01,6.000000000000000000e+00,6.200000000000000000e+01,1.100000000000000000e+01,8.199999999999999512e-01,7.700000000000000178e-01,2.999999999999999889e-01,1.600000000000000089e+00,5.400000000000000355e+00,9.699999999999999289e+00,1.600000000000000089e+00,nan,nan,nan,2.869999999999999929e+01,1.700000000000000000e+01
7.099999999999999645e+00,1.600000000000000000e+01,6.700000000000000000e+01,2.100000000000000000e+01,5.599999999999999645e+00,7.500000000000000000e+01,5.200000000000000178e+00,8.699999999999999956e-01,7.099999999999999645e-01,3.300000000000000155e-01,1.399999999999999911e+00,6.000000000000000000e+00,8.400000000000000355e+00,1.500000000000000000e+00,nan,nan,nan,2.510000000000000142e+01,2.000000000000000000e+01
4.599999999999999645e+00,2.800000000000000000e+01,7.100000000000000000e+01,1.100000000000000000e+01,5.500000000000000000e+00,7.400000000000000000e+01,3.500000000000000000e+00,7.399999999999999911e-01,1.000000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00,9.599999999999999645e+00,1.000000000000000000e+01,1.500000000000000000e+00,nan,nan,nan,2.639999999999999858e+01,1.500000000000000000e+01
2.500000000000000000e+00,2.700000000000000000e+01,1.110000000000000000e+02,2.200000000000000000e+01,5.200000000000000178e+00,5.600000000000000000e+01,3.100000000000000089e+00,6.800000000000000488e-01,1.000000000000000000e+00,2.899999999999999800e-01,8.199999999999999289e+00,8.599999999999999645e+00,2.500000000000000000e+01,1.399999999999999911e+00,nan,nan,nan,2.350000000000000000e+01,1.300000000000000000e+01
4.400000000000000355e+00,2.600000000000000000e+01,7.800000000000000000e+01,1.800000000000000000e+01,4.900000000000000355e+00,4.700000000000000000e+01,3.500000000000000000e+00,6.700000000000000400e-01,5.000000000000000000e+00,2.899999999999999800e-01,1.500000000000000000e+00,5.599999999999999645e+00,1.600000000000000000e+01,1.399999999999999911e+00,nan,nan,nan,2.130000000000000071e+01,1.200000000000000000e+01
1.200000000000000000e+01,2.200000000000000000e+01,6.300000000000000000e+01,1.100000000000000000e+01,4.500000000000000000e+00,4.000000000000000000e+01,3.100000000000000089e+00,5.600000000000000533e-01,1.899999999999999911e+00,2.999999999999999889e-01,1.800000000000000044e+00,4.799999999999999822e+00,8.900000000000000355e+00,1.399999999999999911e+00,nan,nan,nan,1.930000000000000071e+01,1.300000000000000000e+01
1.900000000000000000e+01,2.100000000000000000e+01,8.800000000000000000e+01,9.800000000000000711e+00,4.700000000000000178e+00,3.400000000000000000e+01,2.600000000000000089e+00,8.000000000000000444e-01,8.699999999999999956e-01,2.899999999999999800e-01,1.600000000000000000e+01,4.200000000000000178e+00,7.900000000000000355e+00,1.300000000000000044e+00,nan,nan,nan,1.839999999999999858e+01,1.300000000000000000e+01
2.700000000000000000e+01,2.100000000000000000e+01,7.400000000000000000e+01,8.900000000000000355e+00,4.400000000000000355e+00,3.000000000000000000e+01,2.000000000000000000e+01,6.800000000000000488e-01,7.099999999999999645e-01,3.200000000000000067e-01,2.399999999999999911e+00,4.400000000000000355e+00,7.400000000000000355e+00,1.300000000000000044e+00,nan,nan,nan,1.730000000000000071e+01,1.200000000000000000e+01
1.400000000000000000e+01,2.000000000000000000e+01,9.900000000000000000e+01,8.000000000000000000e+00,3.899999999999999911e+00,2.700000000000000000e+01,7.400000000000000355e+00,6.600000000000000311e-01,5.699999999999999512e-01,3.099999999999999978e-01,1.300000000000000044e+00,3.899999999999999911e+00,6.799999999999999822e+00,1.500000000000000000e+00,nan,nan,nan,1.590000000000000036e+01,1.200000000000000000e+01
8.500000000000000000e+00,1.900000000000000000e+01,9.200000000000000000e+01,7.200000000000000178e+00,3.799999999999999822e+00,2.400000000000000000e+01,8.800000000000000711e+00,5.799999999999999600e-01,5.200000000000000178e-01,3.099999999999999978e-01,1.800000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.199999999999999956e+00,nan,nan,nan,4.600000000000000000e+01,1.300000000000000000e+01
6.299999999999999822e+00,1.900000000000000000e+01,1.390000000000000000e+02,6.900000000000000355e+00,3.600000000000000089e+00,2.100000000000000000e+01,5.700000000000000178e+00,5.699999999999999512e-01,3.399999999999999911e+00,2.899999999999999800e-01,4.400000000000000000e+01,7.099999999999999645e+00,1.300000000000000000e+01,1.399999999999999911e+00,nan,nan,nan,7.500000000000000000e+01,1.600000000000000000e+01
1.500000000000000000e+01,1.800000000000000000e+01,9.300000000000000000e+01,6.599999999999999645e+00,3.600000000000000089e+00,1.900000000000000000e+01,5.299999999999999822e+00,5.400000000000000355e-01,1.500000000000000000e+01,2.999999999999999889e-01,1.900000000000000000e+01,4.599999999999999645e+00,9.599999999999999645e+00,1.600000000000000089e+00,nan,nan,nan,4.500000000000000000e+01,2.300000000000000000e+01
1.100000000000000000e+01,1.900000000000000000e+01,7.700000000000000000e+01,6.200000000000000178e+00,3.100000000000000000e+01,1.800000000000000000e+01,3.899999999999999911e+00,5.400000000000000355e-01,4.700000000000000178e+00,3.599999999999999867e-01,1.070000000000000000e+02,4.099999999999999645e+00,1.700000000000000000e+01,1.100000000000000089e+00,nan,nan,nan,2.900000000000000000e+01,1.600000000000000000e+01
7.900000000000000355e+00,1.600000000000000000e+01,7.600000000000000000e+01,6.200000000000000178e+00,1.900000000000000000e+01,1.600000000000000000e+01,3.500000000000000000e+00,4.400000000000000022e-01,3.899999999999999911e+00,3.699999999999999956e-01,2.900000000000000000e+01,3.600000000000000089e+00,1.500000000000000000e+01,1.100000000000000089e+00,nan,nan,nan,2.980000000000000071e+01,1.500000000000000000e+01
6.599999999999999645e+00,2.500000000000000000e+01,5.800000000000000000e+01,5.400000000000000355e+00,1.200000000000000000e+01,1.500000000000000000e+01,2.899999999999999911e+00,2.500000000000000000e-01,3.200000000000000178e+00,3.200000000000000067e-01,1.000000000000000000e+01,3.399999999999999911e+00,1.200000000000000000e+01,1.000000000000000000e+00,nan,nan,nan,2.569999999999999929e+01,1.400000000000000000e+01
6.799999999999999822e+00,1.020000000000000000e+02,5.000000000000000000e+01,5.099999999999999645e+00,8.400000000000000355e+00,1.400000000000000000e+01,2.399999999999999911e+00,2.000000000000000111e-01,2.899999999999999911e+00,3.200000000000000067e-01,5.599999999999999645e+00,3.000000000000000000e+00,9.199999999999999289e+00,1.000000000000000000e+00,nan,nan,nan,2.210000000000000142e+01,1.300000000000000000e+01
5.799999999999999822e+00,8.700000000000000000e+01,4.400000000000000000e+01,5.000000000000000000e+00,5.799999999999999822e+00,1.300000000000000000e+01,2.899999999999999911e+00,2.600000000000000089e-01,2.399999999999999911e+00,3.099999999999999978e-01,4.799999999999999822e+00,2.799999999999999822e+00,8.400000000000000355e+00,7.800000000000000266e-01,nan,nan,nan,2.119999999999999929e+01,1.400000000000000000e+01
5.000000000000000000e+00,4.640000000000000000e+02,4.100000000000000000e+01,4.700000000000000178e+00,5.700000000000000178e+00,1.200000000000000000e+01,2.700000000000000178e+00,3.400000000000000244e-01,2.299999999999999822e+00,3.300000000000000155e-01,3.700000000000000178e+00,2.899999999999999911e+00,1.100000000000000000e+01,4.699999999999999734e-01,nan,nan,nan,3.080000000000000071e+01,1.400000000000000000e+01
5.200000000000000178e+00,2.020000000000000000e+02,3.700000000000000000e+01,4.900000000000000355e+00,5.299999999999999822e+00,1.100000000000000000e+01,2.700000000000000178e+00,2.000000000000000111e-01,1.800000000000000044e+00,2.700000000000000178e-01,3.500000000000000000e+00,2.799999999999999822e+00,1.200000000000000000e+01,8.199999999999999512e-01,nan,nan,nan,2.200000000000000000e+01,9.099999999999999645e+00
4.900000000000000355e+00,1.130000000000000000e+02,3.400000000000000000e+01,4.400000000000000355e+00,4.799999999999999822e+00,1.000000000000000000e+01,2.600000000000000089e+00,4.000000000000000222e-01,9.599999999999999645e-01,2.300000000000000100e-01,2.500000000000000000e+00,2.399999999999999911e+00,7.599999999999999645e+00,7.299999999999999822e-01,nan,nan,nan,2.150000000000000000e+01,8.599999999999999645e+00
4.200000000000000178e+00,1.100000000000000000e+02,3.200000000000000000e+01,3.799999999999999822e+00,4.299999999999999822e+00,1.000000000000000000e+01,2.600000000000000089e+00,5.799999999999999600e-01,1.500000000000000000e+00,2.099999999999999922e-01,2.100000000000000089e+00,1.800000000000000044e+00,7.000000000000000000e+00,7.299999999999999822e-01,nan,nan,nan,4.200000000000000000e+01,8.099999999999999645e+00
3.799999999999999822e+00,8.900000000000000000e+01,3.000000000000000000e+01,3.799999999999999822e+00,4.000000000000000000e+00,9.199999999999999289e+00,2.500000000000000000e+00,7.199999999999999734e-01,1.600000000000000089e+00,2.200000000000000011e-01,1.800000000000000044e+00,2.299999999999999822e+00,7.900000000000000355e+00,8.000000000000000444e-01,nan,nan,nan,5.029999999999999716e+01,7.299999999999999822e+00
3.600000000000000089e+00,6.700000000000000000e+01,2.800000000000000000e+01,3.799999999999999822e+00,3.500000000000000000e+00,8.900000000000000355e+00,2.299999999999999822e+00,8.100000000000000533e-01,1.500000000000000000e+00,2.300000000000000100e-01,1.600000000000000089e+00,1.899999999999999911e+00,6.700000000000000178e+00,8.199999999999999512e-01,nan,nan,nan,2.460000000000000142e+01,2.100000000000000000e+01
3.600000000000000089e+00,5.200000000000000000e+01,2.700000000000000000e+01,3.799999999999999822e+00,3.299999999999999822e+00,9.400000000000000355e+00,2.200000000000000178e+00,3.599999999999999867e-01,1.300000000000000044e+00,2.800000000000000266e-01,1.500000000000000000e+00,1.800000000000000044e+00,6.299999999999999822e+00,1.100000000000000089e+00,nan,nan,nan,2.130000000000000071e+01,1.200000000000000000e+01
3.500000000000000000e+00,4.100000000000000000e+01,2.600000000000000000e+01,3.799999999999999822e+00,3.000000000000000000e+00,8.500000000000000000e+00,2.100000000000000089e+00,3.900000000000000133e-01,1.199999999999999956e+00,2.999999999999999889e-01,1.199999999999999956e+00,2.100000000000000089e+00,6.000000000000000000e+00,1.100000000000000089e+00,nan,nan,nan,1.900000000000000000e+01,8.900000000000000355e+00
3.000000000000000000e+00,3.200000000000000000e+01,2.500000000000000000e+01,3.600000000000000089e+00,2.899999999999999911e+00,7.900000000000000355e+00,2.000000000000000000e+00,3.800000000000000044e-01,1.100000000000000089e+00,3.300000000000000155e-01,1.100000000000000089e+00,1.800000000000000044e+00,6.500000000000000000e+00,4.700000000000000178e+00,nan,nan,nan,1.619999999999999929e+01,3.900000000000000000e+01
2.600000000000000089e+00,2.600000000000000000e+01,2.300000000000000000e+01,3.899999999999999911e+00,2.700000000000000178e+00,7.299999999999999822e+00,1.800000000000000044e+00,6.300000000000000044e-01,1.000000000000000000e+00,3.499999999999999778e-01,1.000000000000000000e+00,1.699999999999999956e+00,6.400000000000000355e+00,1.800000000000000044e+00,nan,nan,nan,1.490000000000000036e+01,1.600000000000000000e+01
2.500000000000000000e+00,5.000000000000000000e+01,2.300000000000000000e+01,3.299999999999999822e+00,2.700000000000000178e+00,6.900000000000000355e+00,1.800000000000000044e+00,4.799999999999999822e-01,8.800000000000000044e-01,4.400000000000000022e-01,9.799999999999999822e-01,1.600000000000000089e+00,5.500000000000000000e+00,9.599999999999999645e-01,nan,nan,nan,1.359999999999999964e+01,1.400000000000000000e+01
2.100000000000000089e+00,8.000000000000000000e+01,2.100000000000000000e+01,4.000000000000000000e+00,2.600000000000000089e+00,6.799999999999999822e+00,1.800000000000000044e+00,5.899999999999999689e-01,8.900000000000000133e-01,4.299999999999999933e-01,8.900000000000000133e-01,1.600000000000000089e+00,5.099999999999999645e+00,9.599999999999999645e-01,nan,nan,nan,1.280000000000000071e+01,2.600000000000000000e+01
1.699999999999999956e+00,5.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+00,2.500000000000000000e+00,6.299999999999999822e+00,1.699999999999999956e+00,4.199999999999999845e-01,8.399999999999999689e-01,3.900000000000000133e-01,8.100000000000000533e-01,1.699999999999999956e+00,4.799999999999999822e+00,9.499999999999999556e-01,nan,nan,nan,1.259999999999999964e+01,1.500000000000000000e+01
2.100000000000000089e+00,3.400000000000000000e+01,2.000000000000000000e+01,3.200000000000000178e+00,2.399999999999999911e+00,6.099999999999999645e+00,1.600000000000000089e+00,8.800000000000000044e-01,8.399999999999999689e-01,3.900000000000000133e-01,7.099999999999999645e-01,3.799999999999999822e+00,4.500000000000000000e+00,9.499999999999999556e-01,nan,nan,nan,4.179999999999999716e+01,1.300000000000000000e+01
2.100000000000000089e+00,4.400000000000000000e+01,1.900000000000000000e+01,3.100000000000000089e+00,2.299999999999999822e+00,6.200000000000000178e+00,1.500000000000000000e+00,6.800000000000000488e-01,9.100000000000000311e-01,2.999999999999999889e-01,6.199999999999999956e-01,1.300000000000000044e+00,4.400000000000000355e+00,9.200000000000000400e-01,nan,nan,nan,2.389999999999999858e+01,1.200000000000000000e+01
2.100000000000000089e+00,3.600000000000000000e+01,1.800000000000000000e+01,3.200000000000000178e+00,2.100000000000000089e+00,6.299999999999999822e+00,1.399999999999999911e+00,2.100000000000000089e+00,7.700000000000000178e-01,3.099999999999999978e-01,6.099999999999999867e-01,1.300000000000000044e+00,4.599999999999999645e+00,8.199999999999999512e-01,nan,nan,nan,1.280000000000000071e+01,1.200000000000000000e+01
2.000000000000000000e+00,3.000000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+00,2.299999999999999822e+00,7.599999999999999645e+00,1.399999999999999911e+00,1.100000000000000089e+00,7.800000000000000266e-01,2.600000000000000089e-01,5.500000000000000444e-01,1.399999999999999911e+00,4.099999999999999645e+00,7.399999999999999911e-01,nan,nan,nan,1.119999999999999929e+01,1.100000000000000000e+01
2.000000000000000000e+00,2.500000000000000000e+01,1.800000000000000000e+01,3.200000000000000178e+00,2.399999999999999911e+00,6.200000000000000178e+00,1.399999999999999911e+00,9.899999999999999911e-01,4.400000000000000022e-01,4.299999999999999933e-01,5.200000000000000178e-01,1.399999999999999911e+00,9.199999999999999289e+00,7.299999999999999822e-01,nan,nan,nan,1.050000000000000000e+01,1.100000000000000000e+01
3.399999999999999911e+00,2.200000000000000000e+01,1.800000000000000000e+01,3.200000000000000178e+00,2.200000000000000178e+00,5.900000000000000355e+00,1.399999999999999911e+00,1.100000000000000089e+00,5.300000000000000266e-01,5.200000000000000178e-01,4.699999999999999734e-01,1.300000000000000044e+00,6.000000000000000000e+00,7.399999999999999911e-01,nan,nan,nan,1.009999999999999964e+01,1.000000000000000000e+01
3.700000000000000178e+00,2.000000000000000000e+01,2.000000000000000000e+01,4.299999999999999822e+00,2.000000000000000000e+00,6.500000000000000000e+00,9.399999999999999467e-01,8.100000000000000533e-01,5.799999999999999600e-01,5.699999999999999512e-01,4.699999999999999734e-01,1.300000000000000044e+00,4.500000000000000000e+00,7.700000000000000178e-01,nan,nan,nan,9.699999999999999289e+00,9.400000000000000355e+00
2.299999999999999822e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.899999999999999911e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.900000000000000133e-01,9.099999999999999645e+00,5.999999999999999778e-01,5.400000000000000355e-01,7.600000000000000089e-01,1.199999999999999956e+00,4.000000000000000000e+00,8.299999999999999600e-01,nan,nan,nan,9.310000000000000497e+00,9.099999999999999645e+00
2.100000000000000089e+00,1.700000000000000000e+01,1.700000000000000000e+01,3.000000000000000000e+00,2.200000000000000178e+00,4.799999999999999822e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.899999999999999911e+00,5.100000000000000089e-01,6.700000000000000400e-01,1.100000000000000089e+00,3.700000000000000178e+00,6.899999999999999467e-01,nan,nan,nan,8.839999999999999858e+00,9.000000000000000000e+00
1.800000000000000044e+00,1.500000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+00,2.100000000000000089e+00,4.400000000000000355e+00,1.100000000000000089e+00,2.100000000000000089e+00,1.000000000000000000e+00,5.400000000000000355e-01,4.299999999999999933e-01,1.100000000000000089e+00,3.500000000000000000e+00,3.900000000000000133e-01,nan,nan,nan,8.410000000000000142e+00,8.000000000000000000e+00
1.500000000000000000e+00,1.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000178e+00,2.000000000000000000e+00,4.500000000000000000e+00,1.000000000000000000e+00,3.200000000000000178e+00,2.299999999999999822e+00,8.000000000000000000e+00,4.299999999999999933e-01,1.000000000000000000e+00,6.299999999999999822e+00,5.299999999999999822e+00,nan,nan,nan,8.310000000000000497e+00,7.099999999999999645e+00
